BRCT_NM,SGNG_NM,SGNG_CD,STNDD_YR,CHRR_QNTT,GKGO_QNTT,ZKVA_QNTT,AMSC_QNTT,MAPLF_TRE_QNTT,MTSQ_QNTT,STJP_QNTT,TLTR_QNTT,PINE_QNTT,KRPN_QNTT,AMSY_QNTT,HNKCP_TRE_QNTT,ACTSM_QNTT,MGLOK_QNTT,OAK_QNTT,ETC_QNTT,CHRR_GRGS_ABQNT,GKGO_GRGS_ABQNT,ZKVA_GRGS_ABQNT,AMSC_GRGS_ABQNT,MAPLF_TRE_GRGS_ABQNT,MTSQ_GRGS_ABQNT,STJP_GRGS_ABQNT,TLTR_GRGS_ABQNT,PINE_GRGS_ABQNT,KRPN_GRGS_ABQNT,CONIFER_GRGS_ABQNT,HNKCP_TRE_GRGS_ABQNT,ACTSM_GRGS_ABQNT,MGLOK_GRGS_ABQNT,OAK_GRGS_ABQNT,ETC_GRGS_ABQNT,SUM_GRGS_ABQNT
전라남도,구례군,46730,2016,17620,200,166,0,1234,0,0,0,134,0,0,0,0,9,0,14256,473.978,7.08,5.5942,0,25.297,0,0,0,0.603223333,0,0,0,0,0.07038,0,607.3056,1119.928403
전라남도,고흥군,46770,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.484,14.484
전라남도,보성군,46780,2016,81,36,0,0,39,638,0,0,0,0,0,0,0,0,0,984,2.1789,1.2744,0,0,0.7995,44.4048,0,0,0,0,0,0,0,0,0,41.9184,90.576
전라남도,화순군,46790,2016,222,0,99,0,1038,0,0,0,0,0,0,0,0,815,0,83,5.9718,0,3.3363,0,44.2188,0,0,0,0,0,0,0,0,6.3733,0,3.5358,63.436
전라남도,장흥군,46800,2016,4508,2513,280,0,3077,170,0,0,0,53,0,90,0,1032,0,79238,183.2645,88.9602,9.436,0,106.4166,11.832,0,0,0,0.555793333,0,0.41535,0,8.07024,0,3375.5388,3784.489483
전라남도,강진군,46810,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.0806,112.0806
전라남도,해남군,46820,2016,9729,138,1847,0,824,138,345,0,230,0,0,0,0,1803,0,20344,261.7101,4.8852,62.2439,0,35.1024,9.6048,11.2125,0,1.035383333,0,0,0,0,14.09946,0,866.6544,1266.548143
전라남도,영암군,46830,2016,70,0,0,0,546,0,0,0,0,0,0,0,0,331,0,9965,1.883,0,0,0,11.193,0,0,0,0,0,0,0,0,2.58842,0,424.509,440.17342
전라남도,무안군,46840,2016,12943,3291,589,0,0,142,0,0,0,0,0,0,0,2059,0,11286,348.1667,116.5014,19.8493,0,0,9.8832,0,0,0,0,0,0,0,16.10138,0,480.7836,991.28558
전라남도,함평군,46860,2016,205,0,60,0,0,0,0,0,0,0,0,0,0,0,0,1420,5.5145,0,2.022,0,0,0,0,0,0,0,0,0,0,0,0,60.492,68.0285
전라남도,영광군,46870,2016,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1525,13.5845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.965,78.5495
전라남도,장성군,46880,2016,9815,535,235,0,10940,0,0,0,0,0,0,3622,0,5428,0,1411,264.0235,18.939,7.9195,0,224.27,0,0,0,0,0,0,16.71553,0,42.44696,0,60.1086,634.42309
전라남도,진도군,46900,2016,20047,2049,446,0,0,797,0,0,0,0,0,0,0,0,0,175862,539.2643,72.5346,15.0302,0,0,55.4712,0,0,0,0,0,0,0,0,0,7491.7212,8174.0215
전라남도,신안군,46910,2016,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,17.5119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1836,29.6955
전라남도,완도군,46890,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362.0574,362.0574
전라남도,목포시,46110,2017,1717,4117,4288,295,449,403,1089,0,0,0,212,0,0,2833,461,3997,46.1873,145.7418,144.5056,16.402,9.2045,28.0488,35.3925,0,0,0,1.498133333,0,0,22.15406,6.430181667,170.2722,625.837075
전라남도,여수시,46130,2017,8760,4403,888,267,0,4109,105,0,0,0,0,0,0,748,0,22893,235.644,155.8662,29.9256,14.8452,0,285.9864,3.4125,0,0,0,0,0,0,5.84936,0,975.2418,1706.77106
전라남도,순천시,46150,2017,17673,5345,5743,240,1016,1985,0,0,0,0,0,0,0,3603,562,27493,475.4037,189.213,193.5391,13.344,43.2816,138.156,0,0,0,0,0,0,0,28.17546,7.838963333,1171.2018,2260.153623
전라남도,나주시,46170,2017,11361,5698,4236,0,2198,174,72,741,750,0,0,0,0,7142,0,16274,305.6109,201.7092,142.7532,0,45.059,12.1104,2.34,75.5079,3.37625,0,0,0,0,55.85044,0,693.2724,1537.58969
전라남도,광양시,46230,2017,6087,2367,1193,0,539,263,0,0,0,0,0,0,0,4370,0,11138,163.7403,83.7918,40.2041,0,11.0495,18.3048,0,0,0,0,0,0,0,34.1734,0,474.4788,825.7427
전라남도,담양군,46710,2017,4758,1244,430,28,5704,5420,237,318,0,890,0,537,0,4482,0,17575,127.9902,44.0376,14.491,1.5568,116.932,377.232,7.7025,32.4042,0,9.333133333,0,2.478255,0,35.04924,0,748.695,1517.901928
전라남도,곡성군,46720,2017,508,0,0,0,0,0,0,0,0,0,0,0,0,102,0,327,13.6652,0,0,0,0,0,0,0,0,0,0,0,0,0.79764,0,13.9302,28.39304
전라남도,구례군,46730,2017,18050,200,166,0,1234,0,0,0,134,0,0,0,0,369,0,14256,485.545,7.08,5.5942,0,25.297,0,0,0,0.603223333,0,0,0,0,2.88558,0,607.3056,1134.310603
전라남도,고흥군,46770,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.502,11.502
전라남도,보성군,46780,2017,0,0,0,0,0,320,0,0,0,0,0,0,0,0,0,309,0,0,0,0,0,22.272,0,0,0,0,0,0,0,0,0,13.1634,35.4354
전라남도,화순군,46790,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.32542,0,0,5.32542
전라남도,장흥군,46800,2017,4533,2513,280,0,3077,170,0,0,0,53,0,90,0,115,0,81562,183.937,88.9602,9.436,0,106.4166,11.832,0,0,0,0.555793333,0,0.41535,0,0.8993,0,3474.5412,3876.993443
전라남도,강진군,46810,2017,28,0,94,0,0,0,0,0,0,0,0,0,0,0,191,0,0.7532,0,3.1678,0,0,0,0,0,0,0,0,0,0,0,2.664131667,0,6.585131667
전라남도,해남군,46820,2017,9729,138,1847,0,824,138,345,0,230,0,0,0,0,1803,0,21507,261.7101,4.8852,62.2439,0,35.1024,9.6048,11.2125,0,1.035383333,0,0,0,0,14.09946,0,916.1982,1316.091943
전라남도,영암군,46830,2017,0,0,8,0,0,0,0,0,29,0,0,0,0,171,0,14991,0,0,0.2696,0,0,0,0,0,0.130548333,0,0,0,0,1.33722,0,638.6166,640.3539683
전라남도,무안군,46840,2017,12943,3291,589,0,0,142,0,0,0,0,0,0,0,2937,0,11894,348.1667,116.5014,19.8493,0,0,9.8832,0,0,0,0,0,0,0,22.96734,0,506.6844,1024.05234
전라남도,함평군,46860,2017,0,0,0,0,102,0,0,0,0,0,0,0,0,172,0,3707,0,0,0,0,4.3452,0,0,0,0,0,0,0,0,1.34504,0,157.9182,163.60844
전라남도,영광군,46870,2017,1043,0,0,0,0,180,0,0,0,0,0,0,0,569,0,37973,28.0567,0,0,0,0,12.528,0,0,0,0,0,0,0,4.44958,0,1617.6498,1662.68408
전라남도,장성군,46880,2017,9815,535,235,0,10940,0,0,0,0,0,0,3622,0,5428,0,2792,264.0235,18.939,7.9195,0,224.27,0,0,0,0,0,0,16.71553,0,42.44696,0,118.9392,693.25369
전라남도,진도군,46900,2017,20047,2049,446,0,0,797,0,0,0,0,0,0,0,0,0,176533,539.2643,72.5346,15.0302,0,0,55.4712,0,0,0,0,0,0,0,0,0,7520.3058,8202.6061
전라남도,신안군,46910,2017,331,0,0,0,10,0,0,0,0,0,0,0,0,746,0,11677,8.9039,0,0,0,0.205,0,0,0,0,0,0,0,0,5.83372,0,497.4402,512.38282
전라남도,완도군,46890,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638.2758,638.2758
전라남도,목포시,46110,2018,1852,4116,4285,295,449,403,1068,0,0,0,211,0,0,2882,461,3941,49.8188,145.7064,144.4045,16.402,9.2045,28.0488,34.71,0,0,0,1.491066667,0,0,22.53724,6.430181667,167.8866,626.6400883
전라남도,여수시,46130,2018,10767,4403,906,236,0,4109,111,0,0,0,0,0,0,1188,0,26062,289.6323,155.8662,30.5322,13.1216,0,285.9864,3.6075,0,0,0,0,0,0,9.29016,0,1110.2412,1898.27756
전라남도,순천시,46150,2018,17673,5345,5743,240,1016,1985,0,0,0,0,0,0,0,3603,562,27493,475.4037,189.213,193.5391,13.344,43.2816,138.156,0,0,0,0,0,0,0,28.17546,7.838963333,1171.2018,2260.153623
전라남도,나주시,46170,2018,11361,5698,4236,0,2228,174,105,741,1633,80,0,0,0,8114,10,17052,305.6109,201.7092,142.7532,0,45.674,12.1104,3.4125,75.5079,7.351221667,0.838933333,0,0,0,63.45148,0.139483333,726.4152,1584.974418
전라남도,광양시,46230,2018,6087,2367,1193,0,539,263,0,0,0,0,0,0,0,4370,0,11325,163.7403,83.7918,40.2041,0,11.0495,18.3048,0,0,0,0,0,0,0,34.1734,0,482.445,833.7089
전라남도,담양군,46710,2018,4758,1244,430,28,5704,5420,237,318,0,890,0,537,0,4482,0,17575,127.9902,44.0376,14.491,1.5568,116.932,377.232,7.7025,32.4042,0,9.333133333,0,2.478255,0,35.04924,0,748.695,1517.901928
전라남도,곡성군,46720,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2394,0,0,5.2394
전라남도,구례군,46730,2018,18050,200,166,0,1234,0,0,0,134,0,0,0,0,369,0,14442,485.545,7.08,5.5942,0,25.297,0,0,0,0.603223333,0,0,0,0,2.88558,0,615.2292,1142.234203
전라남도,고흥군,46770,2018,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,13.3155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1568,20.4723
전라남도,보성군,46780,2018,111,0,423,0,0,0,0,0,0,0,0,0,0,844,0,501,2.9859,0,14.2551,0,0,0,0,0,0,0,0,0,0,6.60008,0,21.3426,45.18368
전라남도,화순군,46790,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,304,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37728,0,3.5358,5.91308
전라남도,장흥군,46800,2018,5092,2513,280,0,3077,170,0,0,0,53,0,90,0,1194,0,143078,198.9741,88.9602,9.436,0,106.4166,11.832,0,0,0,0.555793333,0,0.41535,0,9.33708,0,6095.1228,6521.049923
전라남도,강진군,46810,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.4652,55.4652
전라남도,해남군,46820,2018,9729,138,1847,0,824,138,345,0,230,0,0,0,0,1803,0,23894,261.7101,4.8852,62.2439,0,35.1024,9.6048,11.2125,0,1.035383333,0,0,0,0,14.09946,0,1017.8844,1417.778143
전라남도,영암군,46830,2018,214,0,50,0,0,0,0,0,29,0,0,0,0,216,0,2605,5.7566,0,1.685,0,0,0,0,0,0.130548333,0,0,0,0,1.68912,0,110.973,120.2342683
전라남도,무안군,46840,2018,13310,3291,589,0,0,142,0,0,0,0,0,0,0,3047,0,11894,358.039,116.5014,19.8493,0,0,9.8832,0,0,0,0,0,0,0,23.82754,0,506.6844,1034.78484
전라남도,함평군,46860,2018,152,0,0,0,320,0,0,0,0,0,0,0,0,0,0,3735,4.0888,0,0,0,13.632,0,0,0,0,0,0,0,0,0,0,159.111,176.8318
전라남도,영광군,46870,2018,106,0,0,0,0,101,0,0,0,0,0,0,0,620,0,11624,2.8514,0,0,0,0,7.0296,0,0,0,0,0,0,0,4.8484,0,495.1824,509.9118
전라남도,장성군,46880,2018,9815,535,235,0,10940,0,0,0,0,0,0,3622,0,5428,0,2887,264.0235,18.939,7.9195,0,224.27,0,0,0,0,0,0,16.71553,0,42.44696,0,122.9862,697.30069
전라남도,진도군,46900,2018,20047,2049,446,0,0,797,0,0,0,0,0,0,0,0,0,181784,539.2643,72.5346,15.0302,0,0,55.4712,0,0,0,0,0,0,0,0,0,7743.9984,8426.2987
전라남도,신안군,46910,2018,210,0,40,0,0,0,0,0,6,0,0,0,0,0,0,854,5.649,0,1.348,0,0,0,0,0,0.02701,0,0,0,0,0,0,36.3804,43.40441
전라남도,완도군,46890,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351.0666,351.0666
전라남도,목포시,46110,2019,2079,4128,4390,295,21,403,1220,0,0,0,211,0,0,2882,461,3989,58.2923,146.1312,147.943,16.402,9.2045,28.0488,39.65,0,0,0,1.491066667,0,0,22.53724,6.430181667,169.9314,646.0616883
전라남도,여수시,46130,2019,10767,4403,1103,236,0,4268,111,0,0,0,0,0,0,1948,0,28280,298.4555,155.8662,37.1711,13.1216,0,297.0528,3.6075,0,0,0,0,0,0,15.23336,0,1224.1962,2044.70426
전라남도,순천시,46150,2019,17673,5345,5743,240,1016,1985,0,0,0,0,0,0,0,3603,562,27493,475.4037,189.213,193.5391,13.344,43.2816,138.156,0,0,0,0,0,0,0,28.17546,7.838963333,1171.2018,2260.153623
전라남도,나주시,46170,2019,11493,5698,4236,0,2228,174,105,741,1696,80,0,0,0,8813,10,18961,309.1617,201.7092,139.8887,0,45.674,12.1104,3.4125,75.5079,7.688846667,0.838933333,0,0,0,87.8968,0.139483333,956.3274,1840.355863
전라남도,광양시,46230,2019,6087,2367,1193,0,539,263,0,0,0,0,0,0,0,4370,0,11325,168.394,83.7918,40.2041,0,11.0495,18.3048,0,0,0,0,0,0,0,34.1734,0,486.0234,841.941
전라남도,담양군,46710,2019,4758,1244,430,28,5704,5420,237,318,0,890,0,537,0,4482,0,17575,127.9902,44.0376,14.491,1.5568,116.932,377.232,7.7025,32.4042,0,9.333133333,0,2.478255,0,35.04924,0,748.695,1517.901928
전라남도,곡성군,46720,2019,247,0,272,0,0,17,0,0,0,0,0,0,0,1245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.9584,58.9584
전라남도,구례군,46730,2019,18050,200,166,0,1234,0,0,0,134,0,0,0,0,369,0,16881,485.545,7.08,5.5942,0,25.297,0,0,0,0.603223333,0,0,0,0,2.88558,0,719.1306,1246.135603
전라남도,고흥군,46770,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1010,0,4997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1668.6846,1668.6846
전라남도,보성군,46780,2019,0,0,0,0,0,153,0,0,0,0,0,0,0,714,0,305,3.0666,0.5664,0,0,4.5305,6.1248,0,0,0,0,0,0,0,0,0,7.7532,22.0415
전라남도,화순군,46790,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07134,0,0,1.07134
전라남도,장흥군,46800,2019,5092,2625,280,0,3077,170,0,0,0,53,0,90,0,1194,0,161443,198.9741,92.925,9.436,0,106.4166,11.832,0,0,0,0.555793333,0,0.41535,0,9.33708,0,7071.7278,7501.619723
전라남도,강진군,46810,2019,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140,9.4419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4419
전라남도,해남군,46820,2019,9798,138,1847,0,824,138,345,0,230,0,0,0,0,1803,0,24992,263.5662,4.8852,57.8629,0,35.1024,9.6048,11.2125,0,1.035383333,0,0,0,0,14.09946,0,1064.1906,1461.559443
전라남도,영암군,46830,2019,42,0,0,0,0,0,0,0,0,0,0,0,0,234,0,22808,0,0,0,0,0,0,0,0,0.531196667,0,0,0,0,0.95404,0,106.6278,108.1130367
전라남도,무안군,46840,2019,13704,3291,589,0,0,142,0,0,0,0,0,0,0,3299,0,11894,379.9894,116.5014,19.8493,0,0,9.8832,0,0,0,0,0,0,0,27.29962,0,506.6844,1060.20732
전라남도,함평군,46860,2019,102,0,100,0,12,0,0,0,7,0,0,0,0,135,0,5606,15.5213,0,3.37,0,7.9566,0,0,0,0,0,0,0,0,0.76636,0,517.803,545.41726
전라남도,영광군,46870,2019,483,24,0,0,205,194,0,0,0,0,0,0,0,478,0,528,9.7647,0,37.8114,0,1.435,0,0,0,0,0,0,0,0,5.11428,0,12.9078,67.03318
전라남도,장성군,46880,2019,9815,535,235,0,10940,0,0,0,0,0,0,3622,0,5428,0,3202,264.0235,18.939,7.9195,0,224.27,0,0,0,0,0,0,16.71553,0,42.44696,0,140.2818,714.59629
전라남도,진도군,46900,2019,20047,2049,446,0,0,797,0,0,0,0,0,0,0,135,0,187873,536.2784,72.5346,15.0302,0,0.41,55.4712,0,0,0,0,0,0,0,1.0557,0,8471.0952,9151.8753
전라남도,신안군,46910,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.836,121.836
전라남도,완도군,46890,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351.0666,351.0666
전라남도,목포시,46110,2020,2167,4128,4390,295,449,403,1220,0,0,0,211,0,0,2882,461,3989,58.2923,146.1312,147.943,16.402,9.2045,28.0488,39.65,0,0,0,1.491066667,0,0,22.53724,6.430181667,169.9314,646.0616883
전라남도,여수시,46130,2020,11095,4403,1103,236,0,4268,111,0,0,0,0,0,0,1948,0,28737,298.4555,155.8662,37.1711,13.1216,0,297.0528,3.6075,0,0,0,0,0,0,15.23336,0,1224.1962,2044.70426
전라남도,순천시,46150,2020,17673,5345,5743,240,1016,1985,0,0,0,0,0,0,0,3603,562,27493,475.4037,189.213,193.5391,13.344,43.2816,138.156,0,0,0,0,0,0,0,28.17546,7.838963333,1171.2018,2260.153623
전라남도,나주시,46170,2020,11493,5698,4151,0,2228,174,105,741,1708,80,0,0,0,11240,10,22449,309.1617,201.7092,139.8887,0,45.674,12.1104,3.4125,75.5079,7.688846667,0.838933333,0,0,0,87.8968,0.139483333,956.3274,1840.355863
전라남도,광양시,46230,2020,6260,2367,1193,0,539,263,0,0,0,0,0,0,0,4370,0,11409,168.394,83.7918,40.2041,0,11.0495,18.3048,0,0,0,0,0,0,0,34.1734,0,486.0234,841.941
전라남도,담양군,46710,2020,4758,1244,430,28,5704,5420,237,318,0,890,0,537,0,4482,0,17575,127.9902,44.0376,14.491,1.5568,116.932,377.232,7.7025,32.4042,0,9.333133333,0,2.478255,0,35.04924,0,748.695,1517.901928
전라남도,곡성군,46720,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.9584,58.9584
전라남도,구례군,46730,2020,18050,200,166,0,1234,0,0,0,134,0,0,0,0,369,0,16881,485.545,7.08,5.5942,0,25.297,0,0,0,0.603223333,0,0,0,0,2.88558,0,719.1306,1246.135603
전라남도,고흥군,46770,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1668.6846,1668.6846
전라남도,보성군,46780,2020,114,16,0,0,221,88,0,0,0,0,0,0,0,0,0,182,3.0666,0.5664,0,0,4.5305,6.1248,0,0,0,0,0,0,0,0,0,7.7532,22.0415
전라남도,화순군,46790,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07134,0,0,1.07134
전라남도,장흥군,46800,2020,5092,2625,280,0,3077,170,0,0,0,53,0,90,0,1194,0,166003,198.9741,92.925,9.436,0,106.4166,11.832,0,0,0,0.555793333,0,0.41535,0,9.33708,0,7071.7278,7501.619723
전라남도,강진군,46810,2020,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4419
전라남도,해남군,46820,2020,9798,138,1717,0,824,138,345,0,230,0,0,0,0,1803,0,24981,263.5662,4.8852,57.8629,0,35.1024,9.6048,11.2125,0,1.035383333,0,0,0,0,14.09946,0,1064.1906,1461.559443
전라남도,영암군,46830,2020,0,0,0,0,0,0,0,0,118,0,0,0,0,122,0,2503,0,0,0,0,0,0,0,0,0.531196667,0,0,0,0,0.95404,0,106.6278,108.1130367
전라남도,무안군,46840,2020,14126,3291,589,0,0,142,0,0,0,0,0,0,0,3491,0,11894,379.9894,116.5014,19.8493,0,0,9.8832,0,0,0,0,0,0,0,27.29962,0,506.6844,1060.20732
전라남도,함평군,46860,2020,577,0,100,0,193,0,0,0,0,0,0,0,0,98,0,12155,15.5213,0,3.37,0,7.9566,0,0,0,0,0,0,0,0,0.76636,0,517.803,545.41726
전라남도,영광군,46870,2020,363,0,1122,0,70,0,0,0,0,0,0,0,0,654,0,303,9.7647,0,37.8114,0,1.435,0,0,0,0,0,0,0,0,5.11428,0,12.9078,67.03318
전라남도,장성군,46880,2020,9815,535,235,0,10940,0,0,0,0,0,0,3622,0,5428,0,3293,264.0235,18.939,7.9195,0,224.27,0,0,0,0,0,0,16.71553,0,42.44696,0,140.2818,714.59629
전라남도,진도군,46900,2020,19936,2049,446,0,20,797,0,0,0,0,0,0,0,135,0,198852,536.2784,72.5346,15.0302,0,0.41,55.4712,0,0,0,0,0,0,0,1.0557,0,8471.0952,9151.8753
전라남도,신안군,46910,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.836,121.836
전라북도,전주시,45110,2015,7900,12578,19289,1286,5796,707,1745,0,620,0,710,0,835,8478,13,4073,212.51,445.2612,650.0393,71.5016,147.4596,49.2072,56.7125,0,2.791033333,0,5.017333333,0,11.64685833,66.29796,0.181328333,173.5098,1892.135713
전라북도,군산시,45130,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,익산시,45140,2015,13891,6392,1258,1283,983,4016,0,0,0,0,0,0,0,7480,0,2498,373.6679,226.2768,42.3946,71.3348,20.1515,279.5136,0,0,0,0,0,0,0,58.4936,0,106.4148,1178.2476
전라북도,정읍시,45180,2015,3450,2846,612,0,9094,275,0,0,0,0,0,0,0,3091,0,8843,92.805,100.7484,20.6244,0,186.427,19.14,0,0,0,0,0,0,0,24.17162,0,376.7118,820.62822
전라북도,남원시,45190,2015,130,0,7,0,0,0,0,0,0,0,259,0,0,158,0,30299,3.497,0,0.2359,0,0,0,0,0,0,0,1.830266667,0,0,1.23556,0,1290.7374,1297.536127
전라북도,김제시,45210,2015,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0103,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0103
전라북도,완주군,45710,2015,58707,9180,1317,0,23144,0,0,0,0,0,0,0,0,4256,0,625,1579.2183,324.972,44.3829,0,474.452,0,0,0,0,0,0,0,0,33.28192,0,26.625,2482.93212
전라북도,진안군,45720,2015,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,937,0,0,0,0,0,3.0624,0,0,0,0,0,0,0,0,0,39.9162,42.9786
전라북도,무주군,45730,2015,6474,1058,582,0,968,887,0,0,0,0,0,0,0,1570,0,0,174.1506,37.4532,19.6134,0,19.844,61.7352,0,0,0,0,0,0,0,12.2774,0,0,325.0738
전라북도,장수군,45740,2015,5585,316,394,0,3346,0,0,0,327,0,0,0,0,1622,0,2161,150.2365,11.1864,13.2778,0,68.593,0,0,0,11.22521833,0,0,0,0,12.68404,0,92.0586,359.2615583
전라북도,임실군,45750,2015,80,0,12,0,372,37,0,0,0,0,0,0,0,0,0,0,2.152,0,0.4044,0,7.626,2.5752,0,0,0,0,0,0,0,0,0,0,12.7576
전라북도,순창군,45770,2015,3830,2259,412,0,2818,630,0,0,2077,0,0,0,0,3646,0,6184,163.158,79.9686,13.8844,0,57.769,43.848,0,0,9.349961667,0,0,0,0,28.51172,0,263.4384,659.9280817
전라북도,고창군,45790,2015,0,0,0,0,84,0,0,0,156,0,0,0,50,172,239,844,0,0,0,0,1.722,0,0,0,0.70226,0,0,0,0.697416667,1.34504,3.333651667,35.9544,43.75476833
전라북도,부안군,45800,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1946,22.1946
전라북도,전주시,45110,2016,7900,12578,19289,1286,5796,707,1745,0,620,0,710,0,835,8478,13,4073,212.51,445.2612,650.0393,71.5016,147.4596,49.2072,56.7125,0,2.791033333,0,5.017333333,0,11.64685833,66.29796,0.181328333,173.5098,1892.135713
전라북도,군산시,45130,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
전라북도,익산시,45140,2016,13891,6392,1258,1283,983,4016,0,0,0,0,0,0,0,6650,0,2498,373.6679,226.2768,42.3946,71.3348,20.1515,279.5136,0,0,0,0,0,0,0,52.003,0,106.4148,1171.757
전라북도,정읍시,45180,2016,3450,2846,612,0,9174,275,0,0,0,0,0,0,0,3091,0,8843,92.805,100.7484,20.6244,0,188.067,19.14,0,0,0,0,0,0,0,24.17162,0,376.7118,822.26822
전라북도,남원시,45190,2016,6,0,38,0,0,0,0,0,0,0,0,0,0,0,0,84,0.1614,0,1.2806,0,0,0,0,0,0,0,0,0,0,0,0,3.5784,5.0204
전라북도,김제시,45210,2016,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4491,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4491
전라북도,완주군,45710,2016,58837,9180,1317,0,23144,0,0,0,0,0,0,0,0,4371,0,625,1582.7153,324.972,44.3829,0,474.452,0,0,0,0,0,0,0,0,34.18122,0,26.625,2487.32842
전라북도,진안군,45720,2016,0,0,70,0,239,0,0,0,0,0,0,0,0,290,0,0,0,0,2.359,0,10.1814,0,0,0,0,0,0,0,0,2.2678,0,0,14.8082
전라북도,무주군,45730,2016,6474,1058,582,0,968,887,0,0,0,0,0,0,0,1570,0,0,174.1506,37.4532,19.6134,0,19.844,61.7352,0,0,0,0,0,0,0,12.2774,0,0,325.0738
전라북도,장수군,45740,2016,5808,316,394,0,3772,50,0,0,327,0,0,0,0,1622,0,2431,159.7363,11.1864,13.2778,0,86.7406,3.48,0,0,11.22521833,0,0,0,0,12.68404,0,103.5606,401.8909583
전라북도,임실군,45750,2016,610,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,23.0658,0,0,0,0,0,0,0,0,0,0,0,0,1.4467,0,0,24.5125
전라북도,순창군,45770,2016,3830,2259,412,0,2818,630,0,0,2077,0,0,0,0,3646,0,6184,163.158,79.9686,13.8844,0,57.769,43.848,0,0,9.349961667,0,0,0,0,28.51172,0,263.4384,659.9280817
전라북도,고창군,45790,2016,136,0,0,0,745,0,0,0,4,0,0,0,0,105,1027,524,3.6584,0,0,0,15.2725,0,0,0,0.018006667,0,0,0,0,0.8211,14.32493833,22.3224,56.417345
전라북도,부안군,45800,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5692,14.5692
