,구,월,시,환경지수
5785,용산구,2,1,39.71921776963332
5786,용산구,2,2,40.93193164404971
5787,용산구,2,3,38.271825473293305
5788,용산구,2,4,39.264851117926725
5789,용산구,2,5,37.167282200809744
5790,용산구,2,6,38.613123423410975
5791,용산구,2,7,37.27831038385495
5792,용산구,2,8,39.50130869641517
5793,용산구,2,9,39.97387640383018
5794,용산구,2,10,42.35639510984472
5795,용산구,2,11,41.677931702722375
5796,용산구,2,12,42.75802071462639
5797,용산구,2,13,39.53992074914828
5798,용산구,2,14,41.82051579732523
5799,용산구,2,15,40.573503383493886
5800,용산구,2,16,40.74818387516034
5801,용산구,2,17,38.05125049285195
5802,용산구,2,18,40.336350285533726
5803,용산구,2,19,39.81857630221045
5804,용산구,2,20,40.91794022130534
5805,용산구,2,21,39.47553700836996
5806,용산구,2,22,40.90424686099519
5807,용산구,2,23,38.64273097952881
5808,용산구,3,0,44.417744417898575
5809,용산구,3,1,42.605043763381396
5810,용산구,3,2,43.763689527874256
5811,용산구,3,3,42.98499305258841
5812,용산구,3,4,44.13575185557277
5813,용산구,3,5,42.518931418303566
5814,용산구,3,6,44.01259160461137
5815,용산구,3,7,43.811238149041124
5816,용산구,3,8,48.48344928769786
5817,용산구,3,9,50.55788791100532
5818,용산구,3,10,53.19064931453434
5819,용산구,3,11,49.11588108980673
5820,용산구,3,12,49.576246510289536
5821,용산구,3,13,46.7288383546881
5822,용산구,3,14,46.86174552764179
5823,용산구,3,15,44.08917025934976
5824,용산구,3,16,44.4260157459548
5825,용산구,3,17,43.006641955436926
5826,용산구,3,18,45.23502471093465
5827,용산구,3,19,43.44271348581132
5828,용산구,3,20,45.16156852982913
5829,용산구,3,21,43.15537555081698
5830,용산구,3,22,44.63252333138236
5831,용산구,3,23,43.416254093777596
5832,용산구,4,0,33.335762659557226
5833,용산구,4,1,32.00407481618623
5834,용산구,4,2,32.07750068299489
5835,용산구,4,3,31.074096865417307
5836,용산구,4,4,31.325527107455912
5837,용산구,4,5,30.8717578033959
5838,용산구,4,6,32.175026373862934
5839,용산구,4,7,33.68874244598354
5840,용산구,4,8,35.913174002897144
5841,용산구,4,9,36.730032303717636
5842,용산구,4,10,37.853323130274596
5843,용산구,4,11,37.43965682191669
5844,용산구,4,12,37.26626159530714
5845,용산구,4,13,36.183002967873016
5846,용산구,4,14,37.92431891471616
5847,용산구,4,15,37.83314273361124
5848,용산구,4,16,38.409795322404754
5849,용산구,4,17,37.75250182265719
5850,용산구,4,18,37.471912765584705
5851,용산구,4,19,35.69518328076964
5852,용산구,4,20,35.96624065176814
5853,용산구,4,21,34.81738157049614
5854,용산구,4,22,34.6507922508432
5855,용산구,4,23,33.71035509288173
5856,용산구,5,0,36.42357831382419
5857,용산구,5,1,33.65727251759481
5858,용산구,5,2,32.5783325253138
5859,용산구,5,3,31.959213916191665
5860,용산구,5,4,32.252984775892415
5861,용산구,5,5,32.22892154060757
5862,용산구,5,6,33.1847499800547
5863,용산구,5,7,33.687152236175315
5864,용산구,5,8,34.909641579677164
5865,용산구,5,9,34.68584278169856
5866,용산구,5,10,35.086630642541515
5867,용산구,5,11,35.329577414167716
5868,용산구,5,12,36.40487421436925
5869,용산구,5,13,37.42414655321526
5870,용산구,5,14,37.95292049876061
5871,용산구,5,15,39.29088523981267
5872,용산구,5,16,39.95018648152956
5873,용산구,5,17,38.72130741278011
5874,용산구,5,18,39.100182008100134
5875,용산구,5,19,38.23066923067249
5876,용산구,5,20,39.046994569824086
5877,용산구,5,21,39.377984422994025
5878,용산구,5,22,38.80460753556748
5879,용산구,5,23,37.436023340069895
5880,용산구,6,0,30.966256434006134
5881,용산구,6,1,29.836188968139354
5882,용산구,6,2,29.280327853982843
5883,용산구,6,3,28.25207489768996
5884,용산구,6,4,27.32126389895623
5885,용산구,6,5,27.306577873810795
5886,용산구,6,6,28.21693707830547
5887,용산구,6,7,30.09493793916723
5888,용산구,6,8,31.414566831766685
5889,용산구,6,9,33.71583938535014
5890,용산구,6,10,35.11817916695259
5891,용산구,6,11,35.18348926210134
5892,용산구,6,12,35.430313314945266
5893,용산구,6,13,36.15940519486461
5894,용산구,6,14,37.86621357480004
5895,용산구,6,15,38.20385039284475
5896,용산구,6,16,38.98533860769613
5897,용산구,6,17,38.22920231644816
5898,용산구,6,18,37.39190959523022
5899,용산구,6,19,35.759373610674025
5900,용산구,6,20,34.66080627770929
5901,용산구,6,21,33.88384837150948
5902,용산구,6,22,32.55464072451907
5903,용산구,6,23,32.173787681763166
5904,용산구,7,0,27.90510005996685
5905,용산구,7,1,26.258877340603348
5906,용산구,7,2,25.889821105127485
5907,용산구,7,3,24.9210954438415
5908,용산구,7,4,24.32534395493015
5909,용산구,7,5,24.19951044848458
5910,용산구,7,6,24.7889825253786
5911,용산구,7,7,26.375324746234934
5912,용산구,7,8,27.770521391870417
5913,용산구,7,9,28.91525183927561
5914,용산구,7,10,30.59410655833061
5915,용산구,7,11,32.404738405117534
5916,용산구,7,12,33.103934522926444
5917,용산구,7,13,33.59766170823263
5918,용산구,7,14,34.679186998890515
5919,용산구,7,15,34.29177320178174
5920,용산구,7,16,35.810037767004786
5921,용산구,7,17,35.370710520637736
5922,용산구,7,18,33.969769978456874
5923,용산구,7,19,31.104956350108065
5924,용산구,7,20,29.98842327754619
5925,용산구,7,21,30.213723506806364
5926,용산구,7,22,29.529783779924685
5927,용산구,7,23,28.542401702203602
5928,용산구,8,0,24.933153802128796
5929,용산구,8,1,24.486457623921293
5930,용산구,8,2,24.28686944260597
5931,용산구,8,3,23.961159391096658
5932,용산구,8,4,23.70073682931586
5933,용산구,8,5,23.33375778155065
5934,용산구,8,6,24.017402376910017
5935,용산구,8,7,25.03828107264699
5936,용산구,8,8,26.612622355143785
5937,용산구,8,9,27.162193766909436
5938,용산구,8,10,29.10887814799784
5939,용산구,8,11,29.730084505961457
5940,용산구,8,12,29.564717795404682
5941,용산구,8,13,30.05282226688222
5942,용산구,8,14,30.21652820622715
5943,용산구,8,15,30.250139058070147
5944,용산구,8,16,29.6975777507581
5945,용산구,8,17,29.185024208457772
5946,용산구,8,18,28.29314949341711
5947,용산구,8,19,27.623582805340163
5948,용산구,8,20,27.3419202472683
5949,용산구,8,21,26.57471488479155
5950,용산구,8,22,25.88637116867885
5951,용산구,8,23,24.73601848443183
5952,용산구,9,0,17.986601602063473
5953,용산구,9,1,18.193854238788937
5954,용산구,9,2,17.941011748313574
5955,용산구,9,3,17.27061733901609
5956,용산구,9,4,17.29847523705686
5957,용산구,9,5,17.213793074966137
5958,용산구,9,6,17.874009647470842
5959,용산구,9,7,18.742007797270954
5960,용산구,9,8,20.67564415210375
5961,용산구,9,9,21.64949973967323
5962,용산구,9,10,22.736665345095318
5963,용산구,9,11,22.694535302474645
5964,용산구,9,12,22.11556067664453
5965,용산구,9,13,22.456442831215973
5966,용산구,9,14,22.81249967772375
5967,용산구,9,15,22.398179795327206
5968,용산구,9,16,22.442061343696277
5969,용산구,9,17,21.59737291730236
5970,용산구,9,18,20.457992128483465
5971,용산구,9,19,20.608267454140904
5972,용산구,9,20,21.131526084514487
5973,용산구,9,21,20.47271553290656
5974,용산구,9,22,19.732423442852863
5975,용산구,9,23,18.90458516900733
5976,용산구,10,0,24.062766530012706
5977,용산구,10,1,23.55082453788061
5978,용산구,10,2,22.91131586084658
5979,용산구,10,3,22.29730449707542
5980,용산구,10,4,21.999507677813508
5981,용산구,10,5,21.51886445925382
5982,용산구,10,6,21.71195568366488
5983,용산구,10,7,22.387382418182035
5984,용산구,10,8,24.692561356060878
5985,용산구,10,9,27.113060428849902
5986,용산구,10,10,29.22457935675173
5987,용산구,10,11,29.566382804154138
5988,용산구,10,12,29.010105890904285
5989,용산구,10,13,28.518419886539213
5990,용산구,10,14,28.33394407421012
5991,용산구,10,15,28.042622224700168
5992,용산구,10,16,27.347914498463677
5993,용산구,10,17,27.672840136577566
5994,용산구,10,18,28.586701631343114
5995,용산구,10,19,30.168097395498677
5996,용산구,10,20,30.018096195382395
5997,용산구,10,21,28.914269291339533
5998,용산구,10,22,27.429909354413066
5999,용산구,10,23,25.40700292749499
6000,용산구,11,0,37.98754928613044
6001,용산구,11,1,36.8385827904375
6002,용산구,11,2,36.658148222677376
6003,용산구,11,3,35.4780695813576
6004,용산구,11,4,35.640280105308534
6005,용산구,11,5,35.19779588643167
6006,용산구,11,6,36.35113398595477
6007,용산구,11,7,36.07598250210104
6008,용산구,11,8,38.8456605668395
6009,용산구,11,9,40.60497895176025
6010,용산구,11,10,42.677310482403925
6011,용산구,11,11,42.011501222243844
6012,용산구,11,12,41.10294851368924
6013,용산구,11,13,40.24698456664217
6014,용산구,11,14,40.10147102002152
6015,용산구,11,15,39.1575839192752
6016,용산구,11,16,38.903636883944884
6017,용산구,11,17,39.310622291460305
6018,용산구,11,18,41.83101085894115
6019,용산구,11,19,44.225736167456155
6020,용산구,11,20,46.04487916698341
6021,용산구,11,21,44.65520476203787
6022,용산구,11,22,42.103099334023824
6023,용산구,11,23,38.363078254540994
6024,용산구,12,0,34.87312168107318
6025,용산구,12,1,32.8738607656252
6026,용산구,12,2,33.04351574049726
6027,용산구,12,3,32.48238885348186
6028,용산구,12,4,32.62566935482239
6029,용산구,12,5,31.77643362920864
6030,용산구,12,6,32.63775264864194
6031,용산구,12,7,33.10215754296897
6032,용산구,12,8,35.80837144442014
6033,용산구,12,9,36.66997600194287
6034,용산구,12,10,39.15150549643554
6035,용산구,12,11,39.326761698362226
6036,용산구,12,12,40.46805111889347
6037,용산구,12,13,38.44926576821915
6038,용산구,12,14,39.263026736477364
6039,용산구,12,15,37.64602036220031
6040,용산구,12,16,36.431846623153156
6041,용산구,12,17,35.0939846399555
6042,용산구,12,18,37.15522996888275
6043,용산구,12,19,38.05875746925461
6044,용산구,12,20,38.875619471368545
6045,용산구,12,21,36.50049531468241
6046,용산구,12,22,37.107676246435815
6047,용산구,12,23,35.20710813132026
6048,은평구,1,0,34.79945619444543
6049,은평구,1,1,34.50788826487956
6050,은평구,1,2,33.828150564119575
6051,은평구,1,3,33.78552368937618
6052,은평구,1,4,32.77410296962177
6053,은평구,1,5,32.347378550679174
6054,은평구,1,6,32.62151713012217
6055,은평구,1,7,32.99604404275595
6056,은평구,1,8,34.04535066842729
6057,은평구,1,9,36.25103712252646
6058,은평구,1,10,35.25354522619156
6059,은평구,1,11,35.579081357902645
6060,은평구,1,12,35.101524073945335
6061,은평구,1,13,35.90655770725594
6062,은평구,1,14,37.072384831229904
6063,은평구,1,15,37.839733690712166
6064,은평구,1,16,37.08434534573202
6065,은평구,1,17,37.40923535476418
6066,은평구,1,18,36.582265159300526
6067,은평구,1,19,36.4081852596949
6068,은평구,1,20,35.599898332778594
6069,은평구,1,21,35.01296570975202
6070,은평구,1,22,35.68082431460764
6071,은평구,1,23,35.05095800202234
6072,은평구,2,0,42.49799843471613
6073,은평구,2,1,41.79021054657522
6074,은평구,2,2,40.37236020173455
6075,은평구,2,3,39.842949336163485
6076,은평구,2,4,39.3821877585893
6077,은평구,2,5,39.610362051649986
6078,은평구,2,6,39.87899703294632
6079,은평구,2,7,39.7337343803698
6080,은평구,2,8,41.593242388367564
6081,은평구,2,9,44.38500144308286
6082,은평구,2,10,46.024343666718444
6083,은평구,2,11,46.70124501155083
6084,은평구,2,12,44.52227132342252
6085,은평구,2,13,44.216645305420684
6086,은평구,2,14,44.800741790828816
6087,은평구,2,15,45.07471217661678
6088,은평구,2,16,44.41404388822574
6089,은평구,2,17,44.28800399361952
6090,은평구,2,18,45.193236969379214
6091,은평구,2,19,44.49959730050665
6092,은평구,2,20,42.62236877000993
6093,은평구,2,21,42.082462564309196
6094,은평구,2,22,41.21499825582242
6095,은평구,2,23,41.72981097458977
6096,은평구,3,0,44.87372208090355
6097,은평구,3,1,47.08769927152338
6098,은평구,3,2,46.010866097035546
6099,은평구,3,3,47.184555227766296
6100,은평구,3,4,45.729254913939464
6101,은평구,3,5,48.12821130700367
6102,은평구,3,6,48.232247570726805
6103,은평구,3,7,48.74379615863007
6104,은평구,3,8,53.533777313398595
6105,은평구,3,9,56.65891361720446
6106,은평구,3,10,56.09784317726491
6107,은평구,3,11,54.687362785008666
6108,은평구,3,12,54.71717477431088
6109,은평구,3,13,52.59333955232211
